datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_CA-NB_avg,carbon_intensity_exchange_CA-NB_avg,power_net_import_CA-ON_avg,carbon_intensity_exchange_CA-ON_avg,power_net_import_US-NE-ISNE_avg,carbon_intensity_exchange_US-NE-ISNE_avg,power_net_import_US-NY-NYIS_avg,carbon_intensity_exchange_US-NY-NYIS_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_CA-NB_avg,latest_forecasted_power_net_import_CA-ON_avg,latest_forecasted_power_net_import_US_avg,latest_forecasted_power_net_import_US-NE-ISNE_avg,latest_forecasted_power_net_import_US-NY-NYIS_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg,marginal_carbon_avg,marginal_forecast_avg
2022-12-05 05:00:00+00:00,2022-12-02T05:49:15.197539+00:00,2023-01-05T15:22:08.956303+00:00,1670216400.0,CA-QC,27.57,0.13,27.99,,16.15,26643.5,,,973.58,3835.1,23781.99,hydroquebec.com,0.03,98.26,0.0,100.0,0.0,0.0,609.5,0.0,1489.5,0.0,24544.5,,0.0,0.0,405.54,0.0,524.88,0.0,1488.61,0.0,21354.62,8.32,0.0,0.0,0.0,0.0,,,-707.28,27.57,973.58,16.15,-1888.94,27.57,-1238.88,27.57,1.09,3.16,0.0,263.5,260.53,0.63,,,,,,,,,,,982.3333333333334,1003.7657407407409
2022-12-05 06:00:00+00:00,2022-12-02T06:45:34.144689+00:00,2023-01-05T15:22:08.798505+00:00,1670220000.0,CA-QC,27.48,0.13,28.07,,15.1,26029.5,,,1228.29,3540.19,23717.6,hydroquebec.com,0.04,97.77,0.0,100.0,0.0,0.0,611.0,0.0,1534.0,0.0,23884.5,,0.0,0.0,521.57,0.0,531.64,0.0,1598.96,0.0,21056.99,8.45,0.0,0.0,0.0,0.0,,,-705.73,27.48,1228.29,15.1,-1888.49,27.49,-945.97,27.49,1.02,3.17,0.0,263.4,260.35,0.73,,,,,,,,,,,936.75,1002.7004629629629
2022-12-05 07:00:00+00:00,2022-12-02T07:48:48.371711+00:00,2023-01-05T15:22:08.956303+00:00,1670223600.0,CA-QC,27.48,0.14,28.09,,15.14,25647.0,,,1254.17,3576.13,23325.04,hydroquebec.com,0.04,97.67,0.0,100.0,0.0,0.0,610.5,0.0,1614.0,0.0,23422.5,,0.0,0.0,533.95,0.0,530.11,0.0,1669.54,0.0,20582.92,8.52,0.0,0.0,0.0,0.0,,,-775.17,27.48,1254.17,15.14,-1888.09,27.48,-912.87,27.48,0.89,3.1,0.0,263.29,260.19,0.1,,,,,,,,,,,948.25,1002.6891203703703
2022-12-05 08:00:00+00:00,2022-12-02T08:49:13.692416+00:00,2023-01-05T15:22:10.075987+00:00,1670227200.0,CA-QC,27.4,0.14,27.99,,15.22,25954.5,,,1266.26,4070.18,23150.58,hydroquebec.com,0.04,97.66,0.0,100.0,0.0,0.0,609.5,0.0,1690.0,0.0,23655.0,,0.0,0.0,533.83,0.0,519.38,0.0,1702.67,0.0,20386.05,8.65,0.0,0.0,0.0,0.0,,,-833.63,27.4,1266.26,15.22,-2023.6,27.4,-1212.95,27.4,0.77,3.02,0.0,263.22,260.07,0.2,,,,,,,,,,,960.6666666666666,1002.7083043981481
2022-12-05 09:00:00+00:00,2022-12-02T09:48:51.438754+00:00,2023-01-05T15:22:09.334912+00:00,1670230800.0,CA-QC,27.39,0.2,27.83,,17.39,26580.0,,,1178.15,4159.22,23598.93,hydroquebec.com,0.05,97.84,0.0,100.0,0.0,0.0,609.0,0.0,1820.0,0.0,24151.0,,0.0,0.0,497.22,0.0,518.7,0.0,1789.77,0.0,20780.61,12.63,0.0,0.0,0.0,0.0,,,-905.6,27.38,1178.15,17.39,-2027.57,27.39,-1226.05,27.39,0.63,3.04,0.0,263.26,260.06,0.29,,,,,,,,,,,962.6666666666666,1002.4385706018519
2022-12-05 10:00:00+00:00,2022-12-02T10:54:39.765053+00:00,2023-01-05T15:22:19.714935+00:00,1670234400.0,CA-QC,27.5,0.19,27.56,,24.27,27809.0,,,545.99,4291.32,24063.67,hydroquebec.com,0.05,99.0,0.0,100.0,0.0,0.0,608.5,0.0,2021.5,0.0,25179.0,,0.0,0.0,227.64,0.0,516.75,0.0,1819.51,0.0,21487.42,12.35,0.0,0.0,0.0,0.0,,,-939.5,27.51,545.99,24.27,-2027.11,27.5,-1324.71,27.5,0.51,3.06,0.0,263.2,259.93,0.37,,,,,,,,,,,953.75,1001.54296875
2022-12-05 11:00:00+00:00,2022-12-02T11:48:35.377342+00:00,2023-01-04T12:39:03.530059+00:00,1670238000.0,CA-QC,27.19,0.0,27.19,,33.44,29987.0,,,0.0,4488.61,25498.39,hydroquebec.com,0.0,99.99,0.0,100.0,0.0,0.0,607.5,0.0,2258.0,0.0,27121.5,,0.0,0.0,2.2,0.0,516.32,0.0,1921.0,0.0,23058.67,0.21,0.0,0.0,0.0,0.0,,,-932.0,27.2,-37.52,27.9,-2026.2,27.2,-1492.9,27.2,0.3,3.15,0.0,263.31,259.99,0.45,,,,,,,,,,,985.25,1000.4458333333333
2022-12-05 12:00:00+00:00,2022-12-02T12:50:55.471847+00:00,2023-01-04T12:39:03.530059+00:00,1670241600.0,CA-QC,26.92,0.03,26.9,,42.99,31871.5,,,18.95,4631.83,27258.62,hydroquebec.com,0.01,99.92,0.0,100.0,0.0,0.0,607.5,0.0,2523.5,0.0,28740.5,,0.0,0.0,18.01,0.0,518.88,0.0,2163.2,0.0,24556.07,2.46,0.0,0.0,0.0,0.0,,,-932.0,26.92,18.95,37.15,-2106.9,26.92,-1592.94,26.92,0.15,3.18,0.09,263.39,260.01,0.51,,,,,,,,,,,1055.0,1002.4084490740742
2022-12-05 13:00:00+00:00,2022-12-02T13:48:19.502937+00:00,2023-01-04T12:39:03.218782+00:00,1670245200.0,CA-QC,26.77,0.0,26.77,,,32367.0,,,0.0,4838.45,27528.55,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,608.5,0.0,2742.0,0.5,29016.0,,0.0,0.0,0.0,0.0,517.54,0.0,2332.06,0.43,24678.53,0.0,0.0,0.0,0.0,0.0,,,-932.0,26.77,-293.85,26.77,-2107.56,26.77,-1505.04,26.77,0.02,3.23,13.67,263.69,260.17,0.07,,,,,,,,,,,1043.9166666666667,1002.9921875
2022-12-05 14:00:00+00:00,2022-12-02T14:49:44.426530+00:00,2023-01-04T12:39:03.530059+00:00,1670248800.0,CA-QC,26.88,0.0,26.88,,,31592.0,,,0.0,4754.63,26837.37,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,609.5,0.0,2658.5,3.0,28321.0,,0.0,0.0,0.0,0.0,517.73,0.0,2258.81,2.54,24058.29,0.0,0.0,0.0,0.0,0.0,,,-932.0,26.89,-215.36,26.89,-2107.22,26.89,-1500.06,26.89,-0.06,3.43,35.01,264.31,260.61,0.14,,,,,,,,,,,1031.4166666666667,1003.7965277777779
2022-12-05 15:00:00+00:00,2022-12-02T15:47:47.656315+00:00,2023-01-04T12:39:03.218782+00:00,1670252400.0,CA-QC,26.99,0.0,26.98,,,30617.5,,,0.0,4812.48,25805.02,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,609.0,0.0,2629.0,5.5,27374.0,,0.0,0.0,0.0,0.0,513.27,0.0,2215.39,4.63,23071.73,0.0,0.0,0.0,0.0,0.0,,,-959.75,26.98,-244.68,26.99,-2108.03,26.98,-1500.01,26.98,-0.17,3.75,60.59,264.93,261.05,0.21,,,,,,,,,,,1031.6666666666667,1005.5716435185184
2022-12-05 16:00:00+00:00,2022-12-02T16:48:17.986097+00:00,2023-01-04T12:39:03.674120+00:00,1670256000.0,CA-QC,27.0,0.0,27.0,,,29819.5,,,0.0,4702.39,25117.11,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,607.0,0.0,2753.5,6.5,26452.5,,0.0,0.0,0.0,0.0,511.23,0.0,2319.21,5.47,22281.2,0.0,0.0,0.0,0.0,0.0,,,-951.93,27.0,-103.29,27.0,-2108.67,27.0,-1538.5,27.0,-0.12,3.95,83.19,265.58,261.58,0.27,,,,,,,,,,,1028.8333333333333,1006.2597800925926
2022-12-05 17:00:00+00:00,2022-12-02T17:48:51.001097+00:00,2023-01-04T12:39:03.530059+00:00,1670259600.0,CA-QC,27.2,0.0,27.2,,,28651.5,,,0.0,4420.48,24231.02,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,604.0,0.0,2538.0,7.0,25502.5,,0.0,0.0,0.0,0.0,510.84,0.0,2146.17,5.92,21568.1,0.0,0.0,0.0,0.0,0.0,,,-852.5,27.19,-87.24,27.22,-1919.98,27.2,-1560.76,27.19,-0.11,4.14,99.28,265.95,261.89,0.33,,,,,,,,,,,1012.4166666666666,1006.8628761574073
2022-12-05 18:00:00+00:00,2022-12-02T18:49:08.725425+00:00,2023-01-04T12:39:02.746814+00:00,1670263200.0,CA-QC,27.29,0.0,27.29,,,28418.5,,,0.0,4788.43,23630.07,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,610.5,0.0,2497.0,5.0,25306.0,,0.0,0.0,0.0,0.0,507.63,0.0,2076.49,4.15,21041.8,0.0,0.0,0.0,0.0,0.0,,,-795.0,27.29,-640.01,27.29,-1842.41,27.29,-1511.01,27.29,-0.15,4.2,106.53,266.2,262.17,0.39,,,,,,,,,,,989.5833333333334,1006.8195891203703
2022-12-05 19:00:00+00:00,2022-12-02T19:47:38.954585+00:00,2023-01-04T12:39:03.530059+00:00,1670266800.0,CA-QC,27.33,0.0,27.33,,,28860.5,,,0.0,4814.88,24045.62,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,621.5,0.0,2469.5,2.0,25767.5,,0.0,0.0,0.0,0.0,517.81,0.0,2057.53,1.67,21468.61,0.0,0.0,0.0,0.0,0.0,,,-795.0,27.33,-689.66,27.33,-1813.19,27.33,-1517.04,27.33,-0.22,4.15,96.58,266.22,262.27,0.06,,,,,,,,,,,992.25,1007.1814525462963
2022-12-05 20:00:00+00:00,2022-12-02T20:49:44.190152+00:00,2023-01-04T12:39:02.746814+00:00,1670270400.0,CA-QC,27.34,0.0,27.34,,,29347.0,,,0.0,5317.09,24029.91,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,625.5,0.0,2383.0,1.0,26337.5,,0.0,0.0,0.0,0.0,512.15,0.0,1951.34,0.82,21565.59,0.0,0.0,0.0,0.0,0.0,,,-816.58,27.34,-944.62,27.34,-1916.18,27.34,-1639.71,27.34,-0.32,4.09,68.7,266.07,262.23,0.11,,,,,,,,,,,1034.5,1008.1766782407407
2022-12-05 21:00:00+00:00,2022-12-02T21:50:38.074037+00:00,2023-01-04T12:39:03.530059+00:00,1670274000.0,CA-QC,27.14,0.0,27.14,,,30628.0,,,0.0,5464.37,25163.63,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,628.5,0.0,2569.5,0.5,27429.5,,0.0,0.0,0.0,0.0,516.31,0.0,2111.23,0.41,22535.68,0.0,0.0,0.0,0.0,0.0,,,-883.0,27.14,-988.14,27.14,-1919.44,27.14,-1673.79,27.14,-0.42,4.19,48.35,265.83,262.17,0.17,,,,,,,,,,,1045.9166666666667,1008.4362268518518
2022-12-05 22:00:00+00:00,2022-12-02T22:47:31.076644+00:00,2023-01-04T12:39:13.780110+00:00,1670277600.0,CA-QC,26.99,0.0,26.99,,,31724.5,,,0.0,5346.86,26377.64,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,629.0,0.0,2663.5,0.0,28432.0,,0.0,0.0,0.0,0.0,522.97,0.0,2214.5,0.0,23640.17,0.0,0.0,0.0,0.0,0.0,,,-858.0,26.99,-952.23,26.99,-1920.1,26.99,-1616.53,26.99,-0.63,4.16,36.16,265.91,262.34,0.22,,,,,,,,,,,1055.75,1008.6738715277778
2022-12-05 23:00:00+00:00,2022-12-02T23:49:02.863299+00:00,2023-01-04T12:39:03.530059+00:00,1670281200.0,CA-QC,26.97,0.0,26.97,,,31831.0,,,0.0,5254.39,26576.61,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,627.5,0.0,2683.0,0.0,28520.5,,0.0,0.0,0.0,0.0,523.91,0.0,2240.04,0.0,23812.65,0.0,0.0,0.0,0.0,0.0,,,-857.75,26.97,-878.59,26.97,-1970.1,26.97,-1547.96,26.97,-0.62,4.35,29.03,265.98,262.44,0.29,,,,,,,,,,,1060.0833333333333,1008.8066550925927
2022-12-06 00:00:00+00:00,2022-12-03T00:47:54.742372+00:00,2023-01-04T12:39:02.746814+00:00,1670284800.0,CA-QC,26.99,0.0,26.99,,,31437.0,,,0.0,5284.89,26152.11,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,627.0,0.0,2694.0,0.0,28116.0,,0.0,0.0,0.0,0.0,521.59,0.0,2241.11,0.0,23389.4,0.0,0.0,0.0,0.0,0.0,,,-875.0,26.99,-800.77,26.99,-2093.85,26.99,-1515.27,26.99,-0.63,4.47,24.2,266.16,262.61,0.34,,,,,,,,,,,1056.5,1008.9530960648148
2022-12-06 01:00:00+00:00,2022-12-03T01:48:43.512566+00:00,2023-01-04T12:39:03.218782+00:00,1670288400.0,CA-QC,27.11,0.0,27.11,,,30761.5,,,0.0,5163.82,25597.68,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,628.5,0.0,2604.0,0.0,27529.0,,0.0,0.0,0.0,0.0,522.97,0.0,2166.94,0.0,22907.77,0.0,0.0,0.0,0.0,0.0,,,-845.0,27.11,-724.51,27.11,-2098.5,27.11,-1495.81,27.11,-0.57,4.55,0.0,266.31,262.8,0.05,,,,,,,,,,,1049.0833333333333,1009.195775462963
2022-12-06 02:00:00+00:00,2022-12-03T02:51:15.700869+00:00,2023-01-04T12:39:03.674120+00:00,1670292000.0,CA-QC,27.25,0.0,27.25,,,29778.5,,,0.0,5089.35,24689.15,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,629.0,0.0,2532.5,0.0,26617.0,,0.0,0.0,0.0,0.0,521.48,0.0,2099.58,0.0,22068.08,0.0,0.0,0.0,0.0,0.0,,,-778.75,27.24,-816.0,27.25,-2026.38,27.25,-1468.22,27.25,-0.6,4.66,0.0,266.45,263.01,0.09,,,,,,,,,,,1032.3333333333333,1009.4290798611111
2022-12-06 03:00:00+00:00,2022-12-03T03:48:36.657229+00:00,2023-01-04T12:39:13.780110+00:00,1670295600.0,CA-QC,27.26,0.0,27.26,,,28920.5,,,0.0,5111.63,23808.87,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,625.0,0.0,2649.5,0.0,25646.0,,0.0,0.0,0.0,0.0,514.53,0.0,2181.07,0.0,21113.27,0.0,0.0,0.0,0.0,0.0,,,-703.75,27.26,-1112.3,27.26,-2025.03,27.26,-1270.55,27.26,-0.5,4.71,0.0,266.51,263.18,0.12,,,,,,,,,,,1012.0,1010.0763888888889
2022-12-06 04:00:00+00:00,2022-12-03T04:49:29.056880+00:00,2023-01-04T12:39:03.674120+00:00,1670299200.0,CA-QC,27.49,0.0,27.49,,,27308.0,,,0.0,4389.35,22918.65,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,622.5,0.0,2536.5,0.0,24149.0,,0.0,0.0,0.0,0.0,522.38,0.0,2129.03,0.0,20267.24,0.0,0.0,0.0,0.0,0.0,,,-481.98,27.43,-1006.2,27.5,-2017.73,27.5,-883.44,27.5,-0.61,4.79,0.0,266.75,263.44,0.18,,,,,,,,,,,997.9166666666666,1010.2843171296295
2022-12-06 05:00:00+00:00,2022-12-03T05:49:02.595545+00:00,2023-01-04T12:39:02.746814+00:00,1670302800.0,CA-QC,27.76,0.0,27.76,,,25671.0,,,0.0,3416.91,22254.09,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,623.0,0.0,2446.0,0.0,22602.0,,0.0,0.0,0.0,0.0,540.06,0.0,2120.21,0.0,19593.82,0.0,0.0,0.0,0.0,0.0,,,-362.0,27.76,-542.8,27.76,-1682.52,27.76,-829.59,27.76,-0.56,4.95,0.0,266.77,263.55,0.22,,,,,,,,,,,995.5,1010.780295138889
2022-12-06 06:00:00+00:00,2022-12-03T06:48:33.684128+00:00,2023-01-04T12:39:03.674120+00:00,1670306400.0,CA-QC,27.84,0.0,27.84,,,24847.5,,,0.0,2889.22,21958.28,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,622.0,0.0,2508.5,0.0,21717.0,,0.0,0.0,0.0,0.0,549.66,0.0,2216.87,0.0,19191.75,0.0,0.0,0.0,0.0,0.0,,,-307.0,27.84,-170.31,27.84,-1601.15,27.85,-810.76,27.85,-0.56,5.05,0.0,266.9,263.78,0.27,,,,,,,,,,,984.1666666666666,1011.0914641203703
2022-12-06 07:00:00+00:00,2022-12-03T07:48:38.919409+00:00,2023-01-04T12:39:03.674120+00:00,1670310000.0,CA-QC,27.94,0.0,27.94,,,24424.0,,,0.0,3044.53,21379.47,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,621.0,0.0,2432.0,0.0,21371.0,,0.0,0.0,0.0,0.0,543.59,0.0,2128.84,0.0,18707.04,0.0,0.0,0.0,0.0,0.0,,,-319.5,27.94,-346.48,27.94,-1550.37,27.94,-828.18,27.94,-0.54,5.12,0.0,267.0,263.95,0.05,,,,,,,,,,,969.8333333333334,1010.8824363425927
2022-12-06 08:00:00+00:00,2022-12-03T08:44:56.960489+00:00,2023-01-04T12:39:02.746814+00:00,1670313600.0,CA-QC,27.98,0.0,27.98,,,24316.5,,,0.0,2973.17,21343.33,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,621.0,0.0,2401.5,0.0,21294.0,,0.0,0.0,0.0,0.0,545.08,0.0,2107.82,0.0,18690.43,0.0,0.0,0.0,0.0,0.0,,,-171.67,27.96,-237.18,27.98,-1614.55,27.98,-949.77,27.98,-0.36,5.23,0.0,267.14,264.16,0.11,,,,,,,,,,,971.8333333333334,1010.9584490740742
2022-12-06 09:00:00+00:00,2022-12-03T09:47:48.668137+00:00,2023-01-04T12:39:03.674120+00:00,1670317200.0,CA-QC,27.77,0.0,27.77,,,25389.0,,,0.0,4145.49,21243.51,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,621.0,0.0,2470.0,0.0,22298.0,,0.0,0.0,0.0,0.0,519.6,0.0,2066.7,0.0,18657.21,0.0,0.0,0.0,0.0,0.0,,,-318.0,27.67,-978.23,27.78,-1894.23,27.78,-955.03,27.78,-0.25,5.35,0.0,267.25,264.34,0.17,,,,,,,,,,,965.4166666666666,1010.9225405092592
2022-12-06 10:00:00+00:00,2022-12-03T10:50:17.564816+00:00,2023-01-04T12:39:03.218782+00:00,1670320800.0,CA-QC,27.48,0.0,27.48,,,27138.5,,,0.0,4595.43,22543.07,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,620.0,0.0,2551.0,0.0,23967.5,,0.0,0.0,0.0,0.0,515.01,0.0,2119.03,0.0,19909.03,0.0,0.0,0.0,0.0,0.0,,,-607.8,27.48,-1282.51,27.48,-1608.25,27.49,-1096.87,27.49,-0.04,5.29,0.0,267.24,264.36,0.25,,,,,,,,,,,972.6666666666666,1011.0536747685185
2022-12-06 11:00:00+00:00,2022-12-03T11:49:41.664706+00:00,2023-01-04T12:39:13.780110+00:00,1670324400.0,CA-QC,27.26,0.0,27.26,,,29019.0,,,0.0,5496.29,23522.71,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,618.5,0.0,2531.0,0.0,25869.5,,0.0,0.0,0.0,0.0,501.16,0.0,2050.84,0.0,20970.71,0.0,0.0,0.0,0.0,0.0,,,-872.38,27.26,-1558.89,27.26,-1555.71,27.26,-1509.31,27.26,0.03,5.35,0.0,267.24,264.5,0.31,,,,,,,,,,,986.6666666666666,1010.2831307870371
2022-12-06 12:00:00+00:00,2022-12-03T12:49:49.953830+00:00,2023-01-04T12:39:02.746814+00:00,1670328000.0,CA-QC,26.99,0.0,26.99,,,31084.0,,,0.0,5770.54,25313.46,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,615.5,0.0,2593.0,0.0,27875.5,,0.0,0.0,0.0,0.0,501.17,0.0,2111.64,0.0,22700.66,0.0,0.0,0.0,0.0,0.0,,,-921.05,27.0,-1564.79,27.0,-1601.49,27.0,-1683.2,27.0,0.14,5.25,0.08,267.15,264.47,0.39,,,,,,,,,,,1014.8333333333334,1010.0137152777778
2022-12-06 13:00:00+00:00,2022-12-03T13:49:35.450495+00:00,2023-01-04T12:39:13.780110+00:00,1670331600.0,CA-QC,26.88,0.0,26.88,,,31633.5,,,0.0,5607.33,26026.17,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,613.0,0.0,2703.5,0.0,28317.0,,0.0,0.0,0.0,0.0,504.33,0.0,2224.18,0.0,23297.65,0.0,0.0,0.0,0.0,0.0,,,-936.0,26.88,-1379.01,26.88,-1602.29,26.88,-1690.03,26.88,0.19,5.26,10.34,267.19,264.5,0.08,,,,,,,,,,,1019.1666666666666,1009.6187789351852
2022-12-06 14:00:00+00:00,2022-12-03T14:47:59.987648+00:00,2023-01-04T12:39:03.674120+00:00,1670335200.0,CA-QC,26.91,0.0,26.91,,,31071.5,,,0.0,5632.9,25438.6,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,613.0,0.0,2751.5,0.5,27706.5,,0.0,0.0,0.0,0.0,501.85,0.0,2252.6,0.41,22683.74,0.0,0.0,0.0,0.0,0.0,,,-955.83,26.91,-1395.08,26.91,-1591.95,26.91,-1690.04,26.91,0.43,5.38,25.6,267.52,264.71,0.16,,,,,,,,,,,1033.9166666666667,1009.5641493055556
2022-12-06 15:00:00+00:00,2022-12-03T15:47:13.836991+00:00,2023-01-04T12:39:03.530059+00:00,1670338800.0,CA-QC,27.04,0.0,27.04,,,30305.0,,,0.0,5585.97,24719.03,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,613.5,0.0,2631.5,1.0,27059.0,,0.0,0.0,0.0,0.0,500.41,0.0,2146.53,0.82,22071.28,0.0,0.0,0.0,0.0,0.0,,,-900.58,27.04,-1406.28,27.04,-1591.99,27.04,-1687.12,27.04,0.65,5.38,45.83,267.9,264.97,0.22,,,,,,,,,,,1033.9166666666667,1009.7692418981482
2022-12-06 16:00:00+00:00,2022-12-03T16:49:28.175783+00:00,2023-01-04T12:39:02.746814+00:00,1670342400.0,CA-QC,27.16,0.0,27.16,,,29993.0,,,0.0,5772.68,24220.32,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,615.0,0.0,2459.0,1.0,26918.0,,0.0,0.0,0.0,0.0,496.63,0.0,1985.76,0.81,21737.12,0.0,0.0,0.0,0.0,0.0,,,-897.87,27.16,-1404.36,27.16,-1783.41,27.16,-1687.04,27.16,0.81,5.33,63.37,268.32,265.36,0.32,,,,,,,,,,,1038.75,1009.8208043981482
2022-12-06 17:00:00+00:00,2022-12-03T17:53:39.685797+00:00,2023-01-04T12:39:13.780110+00:00,1670346000.0,CA-QC,27.09,0.0,27.09,,,30130.0,,,0.0,5816.0,24314.0,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,600.5,0.0,2365.5,0.5,27163.5,,0.0,0.0,0.0,0.0,484.58,0.0,1908.88,0.4,21920.14,0.0,0.0,0.0,0.0,0.0,,,-924.08,27.09,-1408.07,27.09,-1796.83,27.09,-1687.02,27.09,0.86,5.19,76.2,268.5,265.47,0.36,,,,,,,,,,,1022.0833333333334,1009.5734085648148
2022-12-06 18:00:00+00:00,2022-12-03T18:48:21.776735+00:00,2023-01-04T12:39:03.674120+00:00,1670349600.0,CA-QC,27.05,0.0,27.05,,,30290.0,,,0.0,5995.52,24294.48,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,586.5,0.0,2181.0,0.0,27522.5,,0.0,0.0,0.0,0.0,470.41,0.0,1749.73,0.0,22074.34,0.0,0.0,0.0,0.0,0.0,,,-906.58,27.05,-1394.43,27.05,-1800.72,27.05,-1893.79,27.06,0.74,4.91,81.38,268.55,265.58,0.44,,,,,,,,,,,1000.8333333333334,1009.0416377314815
2022-12-06 19:00:00+00:00,2022-12-03T19:47:44.796693+00:00,2023-01-04T12:39:03.530059+00:00,1670353200.0,CA-QC,27.11,0.0,27.11,,,30496.5,,,0.0,5997.07,24499.43,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,590.5,0.0,2059.5,0.0,27846.5,,0.0,0.0,0.0,0.0,474.38,0.0,1654.51,0.0,22370.54,0.0,0.0,0.0,0.0,0.0,,,-912.42,27.11,-1403.93,27.11,-1901.67,27.11,-1779.05,27.11,0.46,4.57,70.22,268.4,265.58,0.09,,,,,,,,,,,994.8333333333334,1008.3370081018519
2022-12-06 20:00:00+00:00,2022-12-03T21:03:30.434544+00:00,2023-01-04T12:39:03.530059+00:00,1670356800.0,CA-QC,27.08,0.0,27.08,,,30825.5,,,0.0,6029.47,24796.03,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,594.0,0.0,2097.5,0.0,28134.0,,0.0,0.0,0.0,0.0,477.81,0.0,1687.23,0.0,22630.99,0.0,0.0,0.0,0.0,0.0,,,-942.35,27.08,-1402.97,27.09,-1905.11,27.09,-1779.05,27.09,0.09,4.33,49.75,268.05,265.4,0.19,,,,,,,,,,,1040.25,1008.5912615740742
2022-12-06 21:00:00+00:00,2022-12-03T21:51:04.583078+00:00,2023-01-04T12:39:13.780110+00:00,1670360400.0,CA-QC,26.97,0.0,26.97,,,31507.5,,,0.0,6035.39,25472.11,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,593.0,0.0,2187.5,0.0,28727.0,,0.0,0.0,0.0,0.0,479.38,0.0,1768.58,0.0,23224.15,0.0,0.0,0.0,0.0,0.0,,,-955.0,26.98,-1321.87,26.98,-1979.48,26.98,-1779.04,26.98,-0.08,4.22,35.23,267.59,265.08,0.31,,,,,,,,,,,1048.0833333333333,1008.338425925926
2022-12-06 22:00:00+00:00,2022-12-03T22:50:40.557003+00:00,2023-01-04T12:39:02.746814+00:00,1670364000.0,CA-QC,26.89,0.0,26.89,,,32179.5,,,0.0,6027.98,26151.52,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,590.5,0.0,2207.0,0.0,29382.0,,0.0,0.0,0.0,0.0,479.88,0.0,1793.54,0.0,23878.09,0.0,0.0,0.0,0.0,0.0,,,-965.48,26.89,-1376.88,26.89,-1906.57,26.89,-1779.04,26.89,-0.41,4.02,26.08,267.25,264.86,0.41,,,,,,,,,,,1055.0,1008.3262152777778
