datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_US-CAR-CPLE_avg,carbon_intensity_exchange_US-CAR-CPLE_avg,power_net_import_US-CAR-CPLW_avg,carbon_intensity_exchange_US-CAR-CPLW_avg,power_net_import_US-CAR-DUK_avg,carbon_intensity_exchange_US-CAR-DUK_avg,power_net_import_US-MIDW-LGEE_avg,carbon_intensity_exchange_US-MIDW-LGEE_avg,power_net_import_US-MIDW-MISO_avg,carbon_intensity_exchange_US-MIDW-MISO_avg,power_net_import_US-NY-NYIS_avg,carbon_intensity_exchange_US-NY-NYIS_avg,power_net_import_US-TEN-TVA_avg,carbon_intensity_exchange_US-TEN-TVA_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_US-CAR-CPLE_avg,latest_forecasted_power_net_import_US-CAR-CPLW_avg,latest_forecasted_power_net_import_US-CAR-DUK_avg,latest_forecasted_power_net_import_US-MIDW-LGEE_avg,latest_forecasted_power_net_import_US-MIDW-MISO_avg,latest_forecasted_power_net_import_US-NY-NYIS_avg,latest_forecasted_power_net_import_US-TEN-TVA_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2020-01-02T14:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-02-10T02:39:07.233507+00:00,1577973600.0,US-MIDA-PJM,392.61,324.87,394.66,,288.54,101253.99,0.0,0.0,1997.0,6751.0,96499.99,"eia.gov,pjm.com",57.26,9.92,57.6,9.76,33055.29,,,16792.17,6831.67,790.21,2256.48,40414.92,224.0,889.25,31670.31,0.0,0.18,15938.21,6400.66,741.76,2427.88,38270.62,209.37,841.01,0.0,0.0,0.0,,-278.0,392.6,24.0,408.14,355.0,240.31,166.0,923.82,-6473.0,392.6,146.0,230.48,1306.0,225.2,1.78,4.08,,277.74,273.32,,,,93725.0,,,,,,,,,
2020-01-02T15:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1577977200.0,US-MIDA-PJM,390.78,322.69,392.52,,312.17,98812.6,0.0,0.0,2191.0,6578.0,94425.6,"eia.gov,pjm.com",57.43,8.93,57.78,8.75,33071.27,,,15822.28,6300.73,1013.99,1336.06,40158.36,223.95,885.96,31760.29,0.0,0.0,15121.27,5900.9,952.76,1580.36,38063.92,209.38,836.7,0.0,0.0,0.0,,-427.0,390.76,21.0,406.55,341.0,235.37,266.0,915.08,-6041.0,390.76,-110.0,390.76,1563.0,225.05,1.96,4.41,74.44,279.14,273.69,0.32,,,92041.0,,,,,,,,,
2020-01-02T16:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1577980800.0,US-MIDA-PJM,386.01,318.45,387.57,,316.25,96333.73,0.0,0.0,2157.0,6241.0,92249.73,"eia.gov,pjm.com",56.82,8.72,57.14,8.56,33047.33,,,15103.91,5988.67,962.14,1294.63,38823.83,222.83,890.39,31788.37,0.0,0.0,14474.59,5616.55,906.99,1525.22,36886.95,208.72,842.34,0.0,0.0,0.0,,-578.0,386.0,21.0,402.29,340.0,237.34,262.0,903.79,-5428.0,386.0,-235.0,386.0,1534.0,232.21,2.47,4.48,,280.23,274.76,,,,90538.0,,,,,,,,,
2020-01-02T17:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:20.739679+00:00,1577984400.0,US-MIDA-PJM,380.88,313.89,382.95,,285.45,94654.18,0.0,0.0,2057.0,6337.0,90374.18,"eia.gov,pjm.com",56.2,8.68,56.56,8.52,33051.29,,,14588.69,5960.03,814.77,1292.58,37996.47,219.93,730.43,31733.4,0.0,0.0,13878.86,5576.96,767.46,1501.88,36019.05,205.53,691.06,0.0,0.0,0.0,,-651.0,380.88,20.0,384.93,415.0,242.38,132.0,898.42,-5574.0,380.88,-112.0,380.88,1490.0,241.81,2.54,4.64,,281.23,275.32,,,,89505.0,,,,,,,,,
2020-01-02T18:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:15:13.178380+00:00,1577988000.0,US-MIDA-PJM,381.71,314.32,384.3,,243.04,94301.85,0.0,0.0,1759.0,5884.0,90176.85,"eia.gov,pjm.com",56.55,8.19,56.93,8.04,33041.93,,,14445.47,5578.27,668.25,1331.42,38284.97,218.7,732.85,31795.81,0.0,0.0,13694.69,5242.97,632.35,1512.29,36397.06,205.32,696.36,0.0,0.0,0.0,,-690.0,381.72,21.0,381.26,412.0,238.44,-131.0,381.72,-4782.0,381.72,-281.0,381.72,1326.0,242.27,2.67,4.55,175.82,281.8,275.99,0.87,,,88899.0,,,,,,,,,
2020-01-02T19:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:15:13.178380+00:00,1577991600.0,US-MIDA-PJM,386.0,317.96,388.47,,243.7,93702.13,0.0,0.0,1624.0,5905.0,89421.13,"eia.gov,pjm.com",57.24,7.28,57.6,7.12,33053.62,,,14502.21,4884.82,416.41,1374.23,38551.85,213.83,705.15,31724.08,0.0,0.0,13726.07,4587.28,393.88,1527.85,36592.04,200.6,669.33,0.0,0.0,0.0,,-796.0,386.01,19.0,385.54,389.0,244.71,-119.0,386.01,-4629.0,386.01,-361.0,386.01,1216.0,241.16,2.53,4.32,,282.04,276.63,,,,89238.0,,,,,,,,,
2020-01-02T20:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:20.739679+00:00,1577995200.0,US-MIDA-PJM,393.93,324.91,396.13,,250.76,94319.17,0.0,0.0,1452.0,5927.0,89844.17,"eia.gov,pjm.com",58.32,6.45,58.64,6.34,33033.01,,,15022.49,4100.39,343.83,1531.44,39367.35,212.04,708.62,31646.61,0.0,0.0,14211.42,3851.32,325.15,1620.74,37318.73,198.93,671.26,0.0,0.0,0.0,,-926.0,393.93,18.0,391.93,410.0,258.83,-91.0,393.93,-4714.0,393.93,-196.0,393.93,1024.0,245.04,2.31,3.99,,281.94,277.21,,,,92034.0,,,,,,,,,
2020-01-02T21:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-02-10T02:39:04.634021+00:00,1577998800.0,US-MIDA-PJM,399.18,329.32,401.34,,259.2,95186.29,0.0,0.0,1472.0,5609.0,91049.29,"eia.gov,pjm.com",59.13,6.0,59.45,5.86,33020.15,,,15303.77,3515.88,30.8,2029.47,40203.62,213.07,869.53,31748.52,0.0,0.08,14544.31,3318.01,29.94,2111.2,38271.87,200.72,824.64,0.0,0.0,0.0,,-720.0,399.15,18.0,395.02,388.0,263.36,-68.0,399.15,-4821.0,399.15,57.0,256.39,1009.0,255.33,1.82,3.72,168.43,281.51,277.55,1.0,,,97415.0,,,,,,,,,
2020-01-02T22:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-02-10T02:39:07.233507+00:00,1578002400.0,US-MIDA-PJM,407.66,336.52,409.36,,284.35,100961.39,0.0,0.0,1390.0,5777.0,96574.39,"eia.gov,pjm.com",60.34,6.8,60.61,6.67,33035.12,,,16637.72,3079.42,0.0,3650.49,43489.93,213.93,854.77,31735.69,0.0,0.06,15864.0,2910.68,0.25,3658.39,41392.71,201.86,810.73,0.0,0.0,0.0,,-704.0,407.66,20.0,387.78,371.0,253.4,62.0,904.72,-5073.0,407.66,43.0,257.6,894.0,253.15,1.52,3.39,,281.01,277.71,,,,97502.0,,,,,,,,,
2020-01-02T23:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:43.689021+00:00,1578006000.0,US-MIDA-PJM,409.68,338.75,411.52,,274.3,101281.83,0.0,0.0,1370.0,5360.0,97291.83,"eia.gov,pjm.com",60.27,6.98,60.56,6.83,33022.47,,,17145.83,2867.51,0.0,4052.66,43128.61,212.71,852.05,31860.41,0.0,0.0,16411.45,2720.59,0.3,4071.82,41214.04,201.61,811.62,0.0,0.0,0.0,,-709.0,409.69,25.0,420.37,441.0,251.8,53.0,904.69,-4585.0,409.69,-66.0,409.69,851.0,242.41,1.48,3.28,,280.75,277.87,,,,96321.0,,,,,,,,,
2020-01-03T00:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1578009600.0,US-MIDA-PJM,413.43,342.25,414.66,,252.96,99926.57,0.0,0.0,769.0,5570.0,95125.57,"eia.gov,pjm.com",60.71,6.14,60.89,6.07,33015.7,,,17211.2,2784.25,0.0,3279.54,42584.24,209.07,842.58,31535.36,0.0,0.0,16339.26,2631.02,0.25,3209.12,40413.45,197.5,799.6,0.0,0.0,0.0,,-700.0,413.41,23.0,434.24,464.0,257.42,-38.0,413.41,-4768.0,413.41,-64.0,413.41,282.0,230.83,1.59,3.12,88.95,280.71,278.11,2.02,,,94662.0,,,,,,,,,
2020-01-03T01:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:20.739679+00:00,1578013200.0,US-MIDA-PJM,408.52,337.92,410.11,,254.92,97739.37,0.0,0.0,1007.0,6107.0,92639.37,"eia.gov,pjm.com",60.11,5.96,60.34,5.87,33025.59,,,16512.34,3086.56,0.0,2652.59,41406.59,210.0,845.71,31439.05,0.0,0.0,15588.68,2897.07,0.01,2619.84,39099.43,197.01,798.27,0.0,0.0,0.0,,-725.0,408.5,23.0,450.46,487.0,265.8,-32.0,408.5,-5160.0,408.5,-190.0,408.5,497.0,235.21,1.54,3.02,,280.74,278.32,,,,91569.0,,,,,,,,,
2020-01-03T02:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-02-10T02:39:07.233507+00:00,1578016800.0,US-MIDA-PJM,403.69,333.58,404.76,,319.17,94209.06,0.0,0.0,1200.0,5185.0,90224.06,"eia.gov,pjm.com",59.56,5.28,59.75,5.19,33020.65,,,15488.45,3127.35,0.0,1766.75,39734.83,210.15,860.88,31721.48,0.0,0.18,14827.71,2963.34,0.0,1801.05,37889.76,198.74,821.8,0.0,0.0,0.0,,-684.0,403.68,22.0,461.82,489.0,268.18,115.0,886.03,-4501.0,403.68,117.0,241.3,457.0,244.16,1.64,2.91,,280.81,278.51,,,,86584.0,,,,,,,,,
2020-01-03T03:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-02-10T02:48:49.520655+00:00,1578020400.0,US-MIDA-PJM,400.2,331.04,402.41,,261.45,90476.26,0.0,0.0,1443.0,5277.0,86642.26,"eia.gov,pjm.com",58.8,4.56,59.1,4.4,33029.23,,,15091.35,2787.47,0.0,1192.07,37476.15,212.16,687.84,31751.94,0.0,0.49,14342.24,2643.94,0.0,1304.51,35739.06,199.98,660.09,0.0,0.0,0.0,,-613.0,400.16,22.0,469.71,491.0,255.79,28.0,895.08,-4664.0,400.16,366.0,232.37,536.0,244.83,1.52,2.75,0.0,280.82,278.67,1.53,,,81527.0,,,,,,,,,
2020-01-03T04:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-02-10T02:48:49.520655+00:00,1578024000.0,US-MIDA-PJM,388.33,320.11,390.5,,238.66,86523.87,0.0,0.0,1255.0,5470.0,82308.87,"eia.gov,pjm.com",57.53,4.13,57.82,4.02,33019.03,,,13524.52,2445.17,0.0,1031.62,35599.32,214.29,689.91,31561.61,0.0,0.36,12763.38,2307.03,0.0,1091.15,33725.18,200.95,659.22,0.0,0.0,0.0,,-536.0,388.31,24.0,451.84,560.0,229.25,-93.0,388.31,-4841.0,388.31,282.0,220.04,389.0,252.56,1.65,2.56,,280.83,278.83,,,,77645.0,,,,,,,,,
2020-01-03T05:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:22.177313+00:00,1578027600.0,US-MIDA-PJM,348.67,285.17,350.4,,239.41,85788.95,0.0,0.0,1356.0,5966.0,81178.95,"eia.gov,pjm.com",52.29,9.01,52.55,9.05,32941.57,,,11243.92,6921.0,0.0,845.21,32904.05,211.48,721.72,31417.8,0.0,0.0,10578.51,6452.67,0.0,859.5,30991.76,197.01,681.71,0.0,0.0,0.0,,-323.0,348.77,28.0,413.99,627.0,213.11,-154.0,348.77,-5375.0,348.77,-114.0,348.77,701.0,255.97,1.73,2.47,,280.84,279.02,,,,74947.0,,,,,,,,,
2020-01-03T06:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:22.177313+00:00,1578031200.0,US-MIDA-PJM,371.99,305.9,374.62,,242.5,80219.45,0.0,0.0,1632.0,5748.0,76103.45,"eia.gov,pjm.com",55.2,3.28,55.57,3.26,33021.15,,,11826.46,1702.33,0.0,915.45,31851.6,218.01,684.45,31599.85,0.0,0.0,11118.12,1587.38,0.0,907.81,30041.06,202.71,646.52,0.0,0.0,0.0,,-281.0,371.99,32.0,415.29,711.0,208.74,-19.0,371.99,-5432.0,371.99,-16.0,371.99,889.0,263.27,1.83,2.25,0.0,280.9,279.26,3.19,,,73820.0,,,,,,,,,
2020-01-03T07:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-02-10T02:39:07.233507+00:00,1578034800.0,US-MIDA-PJM,373.78,307.65,376.82,,242.89,79687.62,0.0,0.0,1853.0,5709.0,75831.62,"eia.gov,pjm.com",55.31,2.86,55.75,2.79,33036.47,,,11941.07,1349.22,0.0,878.01,31574.49,218.01,690.35,31720.49,0.0,0.08,11239.18,1263.42,0.0,886.14,29845.54,202.77,653.78,0.0,20.23,0.0,,-164.0,373.78,32.0,420.09,775.0,215.54,-126.0,373.78,-5419.0,373.78,81.0,206.25,965.0,262.06,1.85,2.07,,280.89,279.45,,,,73636.0,,,,,,,,,
2020-01-03T08:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-02-10T02:39:04.634021+00:00,1578038400.0,US-MIDA-PJM,371.7,305.64,374.79,,244.96,79137.92,0.0,0.0,1934.0,7376.0,73695.92,"eia.gov,pjm.com",55.14,2.71,55.61,2.66,33029.93,,,11658.81,1247.98,0.0,854.67,31435.01,218.4,693.13,31060.98,0.0,0.01,10745.44,1140.33,0.0,836.83,29053.03,198.56,640.64,0.0,20.11,0.0,,-124.0,371.7,31.0,425.12,760.0,215.29,-122.0,371.7,-7130.0,371.7,6.0,204.78,1137.0,260.09,1.88,1.85,,280.89,279.63,,,,75087.0,,,,,,,,,
2020-01-03T09:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:43.689021+00:00,1578042000.0,US-MIDA-PJM,365.95,300.61,368.94,,248.48,78095.75,0.0,0.0,1989.0,7644.0,72440.75,"eia.gov,pjm.com",54.32,2.96,54.78,2.91,33042.81,,,11227.01,1348.61,0.0,925.89,30570.05,223.94,757.43,30944.61,0.0,0.0,10315.82,1225.92,0.0,901.95,28136.02,202.6,696.52,0.0,17.31,0.0,,-54.0,365.93,32.0,422.9,775.0,222.46,-95.0,365.93,-7457.0,365.93,-38.0,365.93,1182.0,260.83,1.74,1.71,0.0,280.78,279.51,1.85,,,79303.0,,,,,,,,,
2020-01-03T10:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1578045600.0,US-MIDA-PJM,373.08,305.7,376.09,,254.47,81350.98,0.0,0.0,2069.0,5678.0,77741.98,"eia.gov,pjm.com",56.07,2.89,56.54,2.85,33039.52,,,11384.62,1201.61,0.0,1116.08,33460.41,222.9,925.85,31909.09,0.0,0.0,10794.38,1126.16,0.0,1119.43,31710.67,207.75,874.51,0.0,0.0,0.0,,-229.0,373.06,32.0,415.41,756.0,232.25,-74.0,373.06,-5175.0,373.06,-200.0,373.06,1281.0,263.56,1.69,1.52,,280.81,279.67,,,,86145.0,,,,,,,,,
2020-01-03T11:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:22.177313+00:00,1578049200.0,US-MIDA-PJM,380.27,312.26,383.06,,266.38,86653.23,0.0,0.0,2126.0,6182.0,82597.23,"eia.gov,pjm.com",56.71,4.77,57.14,4.74,33031.91,,,12686.27,1391.05,0.0,2718.8,35438.67,221.86,1164.67,31814.11,0.0,0.0,11999.89,1300.27,0.0,2639.32,33542.9,206.43,1094.31,0.0,0.0,0.0,,-356.0,380.26,30.0,407.16,748.0,239.22,-115.0,380.26,-5393.0,380.26,-318.0,380.26,1348.0,278.32,1.69,1.39,,280.84,279.81,,,,91191.0,,,,,,,,,
2020-01-03T12:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1578052800.0,US-MIDA-PJM,385.68,317.12,388.62,,255.47,91222.01,0.0,0.0,2058.0,6709.0,86571.01,"eia.gov,pjm.com",57.28,6.18,57.72,6.09,33017.53,,,13791.52,1565.15,2.03,3984.15,37417.43,219.79,1224.41,31633.04,0.0,0.0,12980.98,1457.19,2.41,3894.76,35252.28,203.99,1146.35,0.0,0.0,0.0,,-505.0,385.68,32.0,386.43,688.0,228.67,-138.0,385.68,-5604.0,385.68,-462.0,385.68,1338.0,266.12,1.6,1.34,0.0,280.86,279.9,3.25,,,92544.0,,,,,,,,,
2020-01-03T13:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:16.918659+00:00,1578056400.0,US-MIDA-PJM,391.55,322.62,394.99,,241.46,92503.85,0.0,0.0,2118.0,6457.0,88164.85,"eia.gov,pjm.com",57.84,6.13,58.34,5.96,33023.88,,,14561.66,1427.74,36.03,4046.59,37986.43,216.95,1204.57,31767.92,0.0,0.0,13736.36,1334.48,35.15,4037.02,35918.59,202.16,1133.17,0.0,0.0,0.0,,-579.0,391.55,30.0,381.08,663.0,216.24,-95.0,391.55,-5304.0,391.55,-479.0,391.55,1425.0,250.26,1.58,1.31,,280.9,279.99,,,,92632.0,,,,,,,,,
2020-01-03T14:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:20.739679+00:00,1578060000.0,US-MIDA-PJM,400.74,330.93,404.24,,241.43,93075.23,0.0,0.0,2044.0,5745.0,89374.23,"eia.gov,pjm.com",58.97,5.25,59.48,5.06,33009.35,,,15282.41,1217.25,122.5,3366.42,38656.05,216.11,1205.13,31979.68,0.0,0.0,14521.73,1147.22,119.61,3426.25,36831.96,203.07,1144.7,0.0,0.0,0.0,,-570.0,400.74,31.0,378.72,676.0,213.62,-108.0,400.74,-4649.0,400.74,-418.0,400.74,1337.0,252.31,1.71,1.35,,281.34,280.34,,,,92329.0,,,,,,,,,
2020-01-03T15:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1578063600.0,US-MIDA-PJM,404.46,334.27,408.07,,232.56,94570.45,0.0,0.0,1985.0,5993.0,90562.45,"eia.gov,pjm.com",59.38,5.39,59.9,5.18,33027.25,,,15827.05,883.12,161.39,3853.75,39387.24,218.11,1212.54,31907.27,0.0,0.0,14985.3,830.9,157.54,3889.96,37437.17,204.59,1149.73,0.0,0.0,0.0,,-756.0,404.46,28.0,374.25,570.0,208.75,-132.0,404.46,-4627.0,404.46,-478.0,404.46,1387.0,239.49,1.71,1.19,29.54,281.63,280.36,0.98,,,91491.0,,,,,,,,,
2020-01-03T16:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:15:13.178380+00:00,1578067200.0,US-MIDA-PJM,408.4,337.34,411.77,,239.93,94557.87,0.0,0.0,1892.0,4886.0,91563.87,"eia.gov,pjm.com",60.26,4.53,60.76,4.33,33017.78,,,15731.39,1039.61,207.03,2844.79,40289.31,219.63,1208.32,32242.24,0.0,0.0,15083.07,990.44,204.15,2951.34,38723.76,208.51,1160.34,0.0,0.0,0.0,,-536.0,408.4,29.0,374.42,627.0,212.97,-83.0,408.4,-3915.0,408.4,-352.0,408.4,1236.0,250.46,1.8,1.12,,282.1,280.63,,,,90349.0,,,,,,,,,
2020-01-03T17:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:43.689021+00:00,1578070800.0,US-MIDA-PJM,416.81,344.26,420.41,,241.74,94054.64,0.0,0.0,1934.0,4701.0,91287.64,"eia.gov,pjm.com",61.86,2.72,62.4,2.48,33027.79,,,15738.11,841.22,177.89,1317.21,41527.15,213.9,1211.37,32332.7,0.0,0.0,15122.18,805.28,177.54,1500.74,39980.71,203.44,1165.05,0.0,0.0,0.0,,-321.0,416.81,28.0,379.77,608.0,214.03,-91.0,416.81,-3868.0,416.81,-421.0,416.81,1298.0,251.74,1.77,1.02,,282.56,280.88,,,,89601.0,,,,,,,,,
2020-01-03T18:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1578074400.0,US-MIDA-PJM,416.62,343.78,420.4,,242.94,94070.29,0.0,0.0,2048.0,4431.0,91687.29,"eia.gov,pjm.com",62.05,2.53,62.62,2.28,33011.52,,,15543.49,663.84,146.95,1336.87,41954.21,212.05,1201.36,32473.94,0.0,0.0,14992.11,640.28,149.69,1527.57,40541.86,202.29,1159.56,0.0,0.0,0.0,,-267.0,416.62,27.0,387.11,601.0,219.03,-76.0,416.62,-3748.0,416.62,-340.0,416.62,1420.0,250.32,1.97,0.93,83.4,282.87,281.05,1.74,,,88850.0,,,,,,,,,
2020-01-03T19:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1578078000.0,US-MIDA-PJM,417.28,344.05,420.56,,243.27,93747.83,0.0,0.0,1771.0,5123.0,90395.83,"eia.gov,pjm.com",62.35,2.13,62.84,1.93,33019.63,,,15318.09,297.04,131.69,1384.16,42182.79,212.87,1201.55,32107.46,0.0,0.0,14637.65,286.5,132.58,1506.79,40373.41,201.47,1149.97,0.0,0.0,0.0,,-345.0,417.27,27.0,393.06,612.0,227.78,-131.0,417.27,-4151.0,417.27,-496.0,417.27,1132.0,248.07,1.94,0.82,,282.95,281.12,,,,88801.0,,,,,,,,,
2020-01-03T20:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1578081600.0,US-MIDA-PJM,414.22,341.34,417.56,,243.42,93060.99,0.0,0.0,1821.0,6251.0,88630.99,"eia.gov,pjm.com",61.94,2.27,62.44,2.07,33027.88,,,15031.97,284.95,119.79,1520.56,41662.45,210.91,1202.48,31725.24,0.0,0.0,14187.36,271.81,116.08,1623.35,39375.79,197.02,1134.35,0.0,0.0,0.0,,-438.0,414.22,25.0,398.86,585.0,236.54,-115.0,414.22,-5217.0,414.22,-481.0,414.22,1211.0,243.54,1.87,0.71,,282.96,281.14,,,,90715.0,,,,,,,,,
2020-01-03T21:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:15:13.178380+00:00,1578085200.0,US-MIDA-PJM,414.91,341.96,418.2,,244.12,94583.23,0.0,0.0,1824.0,6072.0,90335.23,"eia.gov,pjm.com",61.98,2.8,62.49,2.6,33024.24,,,15349.69,299.87,17.73,2140.31,42334.13,210.26,1206.99,31812.88,0.0,0.0,14537.31,286.46,18.5,2224.54,40118.37,197.03,1140.14,0.0,0.0,0.0,,-418.0,414.92,28.0,400.75,624.0,240.86,-141.0,414.92,-4962.0,414.92,-551.0,414.92,1172.0,242.11,1.59,0.42,92.55,282.54,280.92,0.88,,,94316.0,,,,,,,,,
2020-01-03T22:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:16.918659+00:00,1578088800.0,US-MIDA-PJM,412.23,339.52,415.49,,239.87,97472.8,0.0,0.0,1843.0,5915.0,93400.8,"eia.gov,pjm.com",61.56,4.3,62.06,4.08,33000.22,,,15700.09,330.9,0.0,3650.31,43371.47,213.73,1206.09,31888.0,0.0,0.0,14925.52,315.94,0.51,3701.66,41226.82,201.0,1141.34,0.0,0.0,0.0,,-417.0,412.23,29.0,396.56,643.0,243.15,-112.0,412.23,-5033.0,412.23,-353.0,412.23,1171.0,234.18,1.45,0.53,,282.38,280.97,,,,93815.0,,,,,,,,,
2020-01-03T23:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1578092400.0,US-MIDA-PJM,413.3,340.89,416.74,,233.9,97003.13,0.0,0.0,1859.0,6075.0,92787.13,"eia.gov,pjm.com",61.43,4.28,61.95,4.03,33003.51,,,15957.62,411.95,0.0,3495.55,42713.94,209.99,1210.58,31822.98,0.0,0.0,15132.55,389.43,0.42,3578.45,40522.73,197.09,1143.47,0.0,0.0,0.0,,-477.0,413.3,29.0,391.35,657.0,242.77,-85.0,413.3,-5209.0,413.3,-304.0,413.3,1173.0,225.05,1.26,0.32,,281.85,280.62,,,,91574.0,,,,,,,,,
2020-01-04T00:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:16.918659+00:00,1578096000.0,US-MIDA-PJM,414.42,342.13,418.02,,231.14,95239.92,0.0,0.0,1868.0,6041.0,91066.92,"eia.gov,pjm.com",61.47,3.57,62.01,3.33,33011.45,,,15843.11,577.77,0.0,2589.91,41784.67,209.85,1223.17,31833.83,0.0,0.0,15009.45,544.87,0.49,2706.41,39618.88,196.8,1156.2,0.0,0.0,0.0,,-471.0,414.43,31.0,393.56,721.0,244.95,-103.0,414.43,-5318.0,414.43,-149.0,414.43,1116.0,217.71,1.15,0.26,50.99,281.72,280.52,1.85,,,89553.0,,,,,,,,,
2020-01-04T01:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:16.918659+00:00,1578099600.0,US-MIDA-PJM,417.39,345.26,421.28,,226.94,93784.56,0.0,0.0,1916.0,6278.0,89422.56,"eia.gov,pjm.com",61.58,2.89,62.15,2.64,33017.39,,,16068.48,557.99,0.0,1920.34,40814.6,208.16,1197.61,31771.53,0.0,0.0,15158.77,525.98,0.0,2062.78,38579.52,194.51,1129.48,0.0,0.0,0.0,,-610.0,417.39,27.0,400.37,592.0,228.92,-192.0,417.39,-5335.0,417.39,-141.0,417.39,1297.0,222.43,1.21,0.34,,281.6,280.42,,,,87145.0,,,,,,,,,
2020-01-04T02:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1578103200.0,US-MIDA-PJM,416.68,345.15,420.29,,234.73,91030.75,0.0,0.0,1807.0,6112.0,86725.75,"eia.gov,pjm.com",61.17,2.26,61.69,2.06,33000.55,,,15813.67,518.76,0.0,1358.07,38906.49,210.2,1223.01,31719.66,0.0,0.0,14908.02,487.9,0.07,1472.18,36788.75,196.37,1152.82,0.0,0.0,0.0,,-689.0,416.66,24.0,404.07,543.0,218.59,-62.0,416.66,-5123.0,416.66,-238.0,416.66,1240.0,238.52,1.28,0.35,,281.5,280.34,,,,83438.0,,,,,,,,,
